1 number of sets
#1
$1  51
2.157799139700557234e+01 7.187462113120816412e+02 4.906033551295349571e-01 4.217845310631549577e-02 9.637466631084121715e-01 1.618669873308983043e+00 1.194312499169458253e+00 1.248882501218847724e-01 8.129262897710000038e+09 1.503444060460000038e+09 1.437900409360071574e+00 3.051000817159177370e+00 1.897609189783648675e+00 4.979723488989999947e-01 3.245372403910000147e-01 1.313693784721974955e+00 -7.621937975319999836e+00 6.330775027570085811e-01 3.408106745197900245e-02
2.333916455219636532e+01 6.810247991011556223e+02 5.472729029344149954e-01 4.297133777130286714e-02 9.191202961455924303e-01 1.603518611495588830e+00 1.262164187680763217e+00 1.202828552226157532e-01 7.849814928260000229e+09 1.450790697640000105e+09 1.285841109778036895e+00 2.844570775211879177e+00 1.579681645854146277e+00 4.561354931869999740e-01 3.193266646169999889e-01 1.279630481936185671e+00 -6.789582816140000254e+00 7.101261937273954938e-01 3.605629327539972701e-02
2.510033770738716186e+01 6.508903606168222495e+02 5.973576973285485980e-01 4.148474628099779044e-02 8.772788083595330910e-01 1.583192949527538307e+00 1.313604166838886922e+00 1.143225722125049970e-01 7.693317886189999580e+09 1.422515663990000010e+09 1.144122628706466749e+00 2.638892402943641358e+00 1.325719971455662893e+00 4.225675180540000020e-01 3.159738431890000143e-01 1.241622232950315263e+00 -6.090295048579999815e+00 7.740166779874845249e-01 3.521311178401941716e-02
2.686202075636927589e+01 6.170340062152135943e+02 5.865590566840667153e-01 3.762187769684428862e-02 8.288482546890768576e-01 1.594967416640375113e+00 1.339916231428365467e+00 1.003814833064484435e-01 7.680136993510000229e+09 1.413741898599999905e+09 9.692622356541045203e-01 2.640935872728640277e+00 1.085302075029648483e+00 3.822625166590000179e-01 3.128548494150000248e-01 1.179708837760640616e+00 -4.893401823689999652e+00 7.491087861080574228e-01 3.136590962337713895e-02
2.862370380535138281e+01 6.041884828187080529e+02 6.001926007126012763e-01 3.035803509435769723e-02 7.868622510445304474e-01 1.565265575546193499e+00 1.335165095690547421e+00 8.601942471079541963e-02 7.752077616810000420e+09 1.424328088940000057e+09 8.500974575612911810e-01 2.464249946354680088e+00 9.434686549962693070e-01 3.826885209190000192e-01 3.091433407659999744e-01 1.147989755694325265e+00 -4.529817658889999876e+00 7.686872781643536712e-01 2.395840655788239459e-02
3.038487696054217935e+01 5.888555859679931928e+02 6.185438375986220816e-01 2.375023987198560463e-02 7.486486577203056436e-01 1.532045914060901071e+00 1.347433009980655294e+00 7.377175540286479150e-02 7.832661956789999962e+09 1.430158109950000048e+09 7.452576465429353592e-01 2.279637392801184603e+00 8.239388802264892009e-01 3.754208069459999964e-01 3.041752873799999923e-01 1.113065477205878118e+00 -4.252126958879999918e+00 7.874218283004897900e-01 1.708304811452484445e-02
3.214666198828254551e+01 5.701462437485698729e+02 6.232046699895595898e-01 1.950876172482907470e-02 7.149018979592215439e-01 1.491262619791054123e+00 1.333401939344246889e+00 6.418372013846215807e-02 8.143831679289999962e+09 1.481598438160000086e+09 6.371866770037706296e-01 1.998012941884166782e+00 7.021509425189923492e-01 3.788923553710000225e-01 2.990642727999999750e-01 1.046126991912405213e+00 -4.103051481499999653e+00 8.062419927339151693e-01 1.259845698898425653e-02
3.390834503726465954e+01 5.508162469536247272e+02 6.393089203292937617e-01 1.785525486262955208e-02 6.839759337989606003e-01 1.446397896924066062e+00 1.322850703520782600e+00 6.034706751291299409e-02 8.181877692720000267e+09 1.477206429930000067e+09 5.632204431397106470e-01 1.789473745489809531e+00 6.102258473702960595e-01 3.737995705020000226e-01 2.925414555440000175e-01 1.010895155532716805e+00 -3.926219533279999840e+00 8.257676938339411077e-01 1.082163788017244561e-02
3.566962017121371531e+01 5.307076045055948725e+02 6.462030966104445051e-01 1.784213231239844405e-02 6.548420146265603314e-01 1.407143665027289492e+00 1.304902426106933300e+00 5.871369553774492128e-02 8.679322067649999619e+09 1.562072450480000019e+09 4.723392333041408486e-01 1.548640914010217973e+00 5.154852003655053805e-01 3.762933690229999795e-01 2.851964893699999726e-01 9.302876994246687126e-01 -3.650664881760000036e+00 8.259393709739295542e-01 1.095337225098041468e-02
3.743130322019582223e+01 5.144521908091763862e+02 6.335232778007603427e-01 1.890330372236433826e-02 6.244013810420235844e-01 1.370266532388940028e+00 1.273178086210971394e+00 5.891524255717182218e-02 8.752987815520000458e+09 1.571157655519999981e+09 4.139454092357109372e-01 1.418275950622531978e+00 4.504548696570307986e-01 3.779732576839999747e-01 2.776494146299999799e-01 8.976466198408276087e-01 -3.350418509199999839e+00 8.099345584489252570e-01 1.209786112543805546e-02
3.919298626917792916e+01 4.965990926383373676e+02 6.289178681726993458e-01 2.018257157721283987e-02 5.959385453655914322e-01 1.327481523862981128e+00 1.249894088393781022e+00 5.996298556863949303e-02 8.820317413190000534e+09 1.572232085559999943e+09 3.623663702117635999e-01 1.280128976249446104e+00 3.926550571287165670e-01 3.708060489130000081e-01 2.728946238730000085e-01 8.639880198780711673e-01 -3.092324316770000081e+00 7.986346395243376639e-01 1.349505575753500407e-02
4.086604977723005305e+01 4.793508483461949936e+02 6.111965683320755849e-01 2.192471128959008406e-02 5.698647422234761617e-01 1.291456675821007982e+00 1.213117520302867902e+00 6.052724000671784454e-02 8.971864278159999847e+09 1.593495436640000105e+09 3.156038856278921556e-01 1.141345759617337308e+00 3.413248726320916027e-01 3.734158727240000086e-01 2.674086417439999752e-01 8.239709750796253562e-01 -2.886128372910000017e+00 7.835029587063662149e-01 1.528643815156900850e-02
4.262793678372869266e+01 4.594337636766346691e+02 5.967940943020200173e-01 2.369873235540623582e-02 5.441154642736562019e-01 1.247918089815203802e+00 1.181610192397639869e+00 6.168156145827987519e-02 9.146474574799999237e+09 1.619973515930000067e+09 2.715285295089772122e-01 1.005394952690566779e+00 2.958812705713823599e-01 3.784797959480000196e-01 2.593173452590000205e-01 7.792006416200427665e-01 -2.645820336389999916e+00 7.693375970341642667e-01 1.724875892668590802e-02
4.438951785395253324e+01 4.423324812947465716e+02 5.776820363961722160e-01 2.553407485462901028e-02 5.186763519942584333e-01 1.212932207307769517e+00 1.149830059341753863e+00 6.230830353681691275e-02 9.299849790059999466e+09 1.644331486910000086e+09 2.342619543662503023e-01 8.959349171745673024e-01 2.577288115345019448e-01 3.813054519280000276e-01 2.550922044160000013e-01 7.407095020602630919e-01 -2.410702201939999956e+00 7.494771808550327874e-01 1.922942380767628592e-02
4.615069100914333688e+01 4.174241061956380463e+02 5.858120368391541710e-01 2.648839827934563323e-02 4.973812405700486772e-01 1.156695446168944263e+00 1.115123589127537951e+00 6.333086524433810538e-02 9.645783763290000916e+09 1.692481905940000057e+09 1.969585526326536329e-01 7.449836099398734479e-01 2.158983629175655061e-01 3.775315360079999905e-01 2.550726989270000189e-01 6.801175197988622578e-01 -2.255221378229999907e+00 7.447755858982827437e-01 2.061027148998071518e-02
4.791247603688370305e+01 4.005370628876967203e+02 5.651761201895422193e-01 2.783786244332023263e-02 4.743335655085624269e-01 1.121837722661540138e+00 1.081686657971585142e+00 6.335449310575798354e-02 9.618947597950000763e+09 1.687492685759999990e+09 1.725791872137490690e-01 6.715985353791865675e-01 1.904038912691486951e-01 3.811342215180000270e-01 2.480794583860000124e-01 6.550222914759050719e-01 -2.047028064160000049e+00 7.219407920320972671e-01 2.214920628244061371e-02
4.967415908586580997e+01 3.805736433862203967e+02 5.580600753373624601e-01 2.850518263012348161e-02 4.543275411030394673e-01 1.078612787980511190e+00 1.047241276150377542e+00 6.345848482731872298e-02 1.027501173170000076e+10 1.799754639289999962e+09 1.416331278272800198e-01 5.609144548401603370e-01 1.586450650641173521e-01 3.847996817770000244e-01 2.466633463329999942e-01 5.894840921913265808e-01 -1.854952717450000010e+00 7.024486466773937066e-01 2.320455018143003159e-02
5.143533224105660651e+01 3.608032551910102370e+02 5.418574095790974487e-01 2.904254211564901572e-02 4.346054286412971979e-01 1.039139558015892195e+00 1.011671256751870418e+00 6.322272259775724157e-02 1.017653717029999924e+10 1.770943086029999971e+09 1.242294002141337977e-01 4.962320168257185471e-01 1.375062603012360829e-01 3.794763727920000274e-01 2.425909812110000063e-01 5.650830049285215928e-01 -1.695884951540000074e+00 6.832729400124690766e-01 2.393097406509690078e-02
5.328512493717738607e+01 3.393644790500732142e+02 5.352305184648736835e-01 2.905628155078764790e-02 4.165773009612955269e-01 9.859854641187515423e-01 9.733036586496600640e-01 6.230173618279856440e-02 1.084739141350000000e+10 1.889262015809999943e+09 1.012120941730662166e-01 3.979607389104233284e-01 1.136122903360824304e-01 3.838544956939999864e-01 2.424952912770000080e-01 5.035026929360570946e-01 -1.563023744379999913e+00 6.675544005994842323e-01 2.432603180751475788e-02
5.504680798615950010e+01 3.226656209844665568e+02 5.121227665237436666e-01 2.915503307182765874e-02 3.986376303659828202e-01 9.538653657430224975e-01 9.389828256529668682e-01 6.091589682832602298e-02 1.100209601400000000e+10 1.915659137309999943e+09 8.703572445075349884e-02 3.479643037843213049e-01 9.870013478103094318e-02 3.887221729379999879e-01 2.393518657419999862e-01 4.733068723185483440e-01 -1.417488907060000081e+00 6.430287628177692172e-01 2.454200254780851062e-02
5.680808312010856298e+01 3.033156971314887755e+02 5.061743804432735638e-01 2.851799186051176896e-02 3.831235363583374576e-01 9.112736183539782431e-01 9.069958115382174002e-01 5.991637552716307796e-02 1.144757455150000000e+10 1.987667956529999971e+09 7.288976959481587026e-02 2.881405428536562563e-01 8.290430938342278899e-02 3.812946610060000130e-01 2.417001436050000007e-01 4.304160111000948641e-01 -1.289335880949999957e+00 6.253723593484299403e-01 2.428836245283165843e-02
5.856976616909066991e+01 2.833230542325688930e+02 4.910958329997283656e-01 2.785614470081046110e-02 3.684185695202555899e-01 8.706590806065318544e-01 8.644210903809022017e-01 5.815914147395623984e-02 1.190264474420000076e+10 2.068905438559999943e+09 6.073057867907528939e-02 2.376910435123289755e-01 6.930221110050326094e-02 3.869410767729999923e-01 2.399055988009999862e-01 3.888667127692131964e-01 -1.187369155340000093e+00 6.009635638503487698e-01 2.393020463261238615e-02
6.033144921807277683e+01 2.672152111982003362e+02 4.684315085992648009e-01 2.721628225846688814e-02 3.529967301638823884e-01 8.390376070144405229e-01 8.301277918243433751e-01 5.563361746126844337e-02 1.175467077010000038e+10 2.051982945420000076e+09 5.319048855148624660e-02 2.089727522312610497e-01 6.141200044209346037e-02 3.939763545669999756e-01 2.383382274040000137e-01 3.702137670399013314e-01 -1.095434945989999909e+00 5.764049917257758615e-01 2.337763119567762976e-02
6.209262237326356626e+01 2.472755510757750130e+02 4.585930493713149536e-01 2.596805639100764618e-02 3.406138701972057370e-01 7.991308144936810631e-01 7.991113301598442575e-01 5.380147890150682732e-02 1.254718950000000000e+10 2.198199564099999905e+09 4.305645001490841089e-02 1.656597058899967889e-01 4.988204140299500045e-02 3.875707935020000217e-01 2.385831540009999974e-01 3.234133273896669380e-01 -9.947611105410000265e-01 5.585339969354877754e-01 2.242359262353544117e-02
6.379148650715606550e+01 2.306313912523157796e+02 4.340088404140843847e-01 2.514120942850908008e-02 3.270408300762069342e-01 7.720177791721484217e-01 7.663522015508500429e-01 5.122707159274779432e-02 1.263380315320000076e+10 2.222454858900000095e+09 3.673927783329176966e-02 1.426681288864655728e-01 4.339034047945404537e-02 3.973247599899999982e-01 2.394909720420000110e-01 2.991974430691312636e-01 -9.215084415580000465e-01 5.324279736964803167e-01 2.161541203029026734e-02
6.555306757737990608e+01 2.112729482374517715e+02 4.136276404135075802e-01 2.403008873351487190e-02 3.139282264126302402e-01 7.366110290138392358e-01 7.238888303459976026e-01 4.877777653522780144e-02 1.312498975850000000e+10 2.316755976059999943e+09 2.993044015677182382e-02 1.147956228768677311e-01 3.595007697689113491e-02 4.076818765399999878e-01 2.467683304590000126e-01 2.643769711762951613e-01 -8.652469915839999803e-01 5.045337902637264671e-01 2.074108889461480365e-02
6.731424073257070972e+01 1.942349672150701565e+02 3.914252052435397977e-01 2.303504052733943569e-02 3.002531851755461667e-01 7.101156541166712133e-01 6.946756903274795558e-01 4.677122825540030310e-02 1.278941854760000038e+10 2.265980547079999924e+09 2.577151223378719436e-02 1.001719613820204191e-01 3.132097269375891391e-02 4.071727581899999837e-01 2.507422165400000069e-01 2.479885465826908164e-01 -7.819117093790000084e-01 4.788964627958216536e-01 1.981237035210111144e-02
6.907541388776151337e+01 1.785187937654508517e+02 3.659879779548064205e-01 2.223231501905348004e-02 2.865029402793614621e-01 6.840610714628306832e-01 6.616994513192696603e-01 4.401782309047244657e-02 1.241709539539999962e+10 2.227110184960000038e+09 2.211825548343750864e-02 8.689393263711565896e-02 2.754823446315851632e-02 4.205644454899999940e-01 2.536582114150000011e-01 2.325344186843912586e-01 -7.407863990849999913e-01 4.519799600357199409e-01 1.903326806632330004e-02
7.090011980934974645e+01 1.598992509558081565e+02 3.542731486836831478e-01 2.098146143423448504e-02 2.741211460926873400e-01 6.510899573196133883e-01 6.309773025355006615e-01 4.188115483180405996e-02 1.288561195500000000e+10 2.326796175369999886e+09 1.747588596849413908e-02 6.840768959733825594e-02 2.230705791344712169e-02 4.237681627589999778e-01 2.607343808759999826e-01 2.008468088416212327e-01 -6.721228773530000256e-01 4.297398946601024283e-01 1.806325583436988944e-02
7.266180285833186758e+01 1.456500014892345405e+02 3.268300375364082688e-01 2.025429512715722774e-02 2.612240367005788655e-01 6.273962982065326432e-01 5.999235219922238738e-01 3.919375436941194973e-02 1.291631881900000000e+10 2.391271216969999790e+09 1.432081354813143602e-02 5.735930221833020898e-02 1.875704174824623788e-02 4.364351053430000071e-01 2.626182300500000122e-01 1.806345206985104368e-01 -6.490845660270000428e-01 4.031369098151446062e-01 1.735648773989649160e-02
7.442297601352265701e+01 1.293183950610450097e+02 3.093944381777004038e-01 1.943781350459683477e-02 2.498778399399058103e-01 5.984470797385683660e-01 5.676989107034260407e-01 3.759198273114133793e-02 1.347357335720000076e+10 2.559974154929999828e+09 1.108632878150805218e-02 4.446775122038931771e-02 1.507314614152487249e-02 4.645214762100000061e-01 2.625852525419999917e-01 1.529216188991508463e-01 -5.993835412310000166e-01 3.775264261484711503e-01 1.676579875602857150e-02
7.613581123729710498e+01 1.132831648456700577e+02 2.772638691268480837e-01 1.881439895602558462e-02 2.370852446876705322e-01 5.842248556479440191e-01 5.353111537461707758e-01 3.533944566246276231e-02 1.328482329960000038e+10 2.543945030599999905e+09 8.849947028528541010e-03 3.750276744582466126e-02 1.232372270270077133e-02 4.661041260120000196e-01 2.760477079959999802e-01 1.346797510439451395e-01 -5.741985758840000287e-01 3.449519245459040095e-01 1.617851984709867824e-02
7.789739230752094556e+01 9.898285085562814345e+01 2.543067337265990102e-01 1.828164543952647339e-02 2.243404253976073737e-01 5.596677398718200580e-01 5.088524375183191006e-01 3.293781146848346469e-02 1.248744882170000076e+10 2.467207149219999790e+09 7.269916835721305058e-03 3.109695393267200222e-02 1.047786415479153369e-02 4.931397371869999935e-01 2.870361609539999748e-01 1.221837612430000525e-01 -5.385261670150000013e-01 3.208595720074524649e-01 1.567132789344973659e-02
7.970751526667766029e+01 8.563132503748475699e+01 2.204858424641684134e-01 1.801039796422737246e-02 2.106042733549617907e-01 5.416820665230235310e-01 4.708179864943021209e-01 3.122763348614304019e-02 1.312309220360000038e+10 2.727628362230000019e+09 5.197201079492205604e-03 2.439864028846108063e-02 8.029021630203716370e-03 5.370336754950000291e-01 2.861584253159999980e-01 9.902602934270564317e-02 -5.721762457350000330e-01 2.761365324746941075e-01 1.573679322125693184e-02
8.146919831565978143e+01 7.101025318327842228e+01 1.924078020594526817e-01 1.736767909931236087e-02 1.952829126370794754e-01 5.184579475774010460e-01 4.386808422171812327e-01 2.898636323249325492e-02 1.211354911360000038e+10 2.621171517590000153e+09 3.953081701586673088e-03 1.938744049903032632e-02 6.410777049814951958e-03 5.656791559570000238e-01 2.882452999540000005e-01 8.640912414248079487e-02 -5.474921412740000326e-01 2.478672499635883320e-01 1.515316462810992887e-02
8.319090569140304581e+01 5.664941723743327628e+01 1.461544228890526154e-01 1.690369585494272756e-02 1.765293429240796241e-01 4.933136539627807071e-01 3.995096455137102098e-01 2.594744923208640655e-02 1.165551283500000000e+10 2.675354307670000076e+09 2.629689210976571875e-03 1.438267631678102725e-02 4.605422603386622425e-03 6.174268753289999800e-01 2.774152481669999726e-01 6.951602713442892045e-02 -5.934378909319999451e-01 2.054672414041687767e-01 1.468653505077009702e-02
8.499215649859094412e+01 4.227487922086378092e+01 1.033675181445678354e-01 1.570731507934937030e-02 1.505493651233284491e-01 4.545178687954780083e-01 3.481851715019002591e-01 2.270191464084179989e-02 1.103931966929999924e+10 2.770216716150000095e+09 1.418746890410696156e-03 9.833372570405242083e-03 2.816363922279838984e-03 6.759577173630000324e-01 2.703862116910000224e-01 5.217735861696844862e-02 -6.877479621800000054e-01 1.403196725629025643e-01 1.412278298952680811e-02
8.675455339888088702e+01 2.621130824589058506e+01 4.838304362268927572e-02 1.349383716970561746e-02 1.127656250339398314e-01 3.826515451171472182e-01 2.762903124925164544e-01 1.763846624198676938e-02 8.702061887649999619e+09 2.554153414300000191e+09 5.589008005395661475e-04 5.184684434846015266e-03 1.243101609748830782e-03 7.166112838389999684e-01 2.550779044029999887e-01 3.673716898736120728e-02 -7.932636695379999825e-01 7.025107348157609566e-02 1.243710601981060961e-02
8.807497436086180187e+01 1.604084887858579478e+01 1.527380456347918365e-02 9.868696363826839901e-03 7.392020468067136973e-02 2.751258741345286030e-01 1.847390922755063059e-01 1.216443255075388974e-02 6.849638727810000420e+09 2.240548650929999828e+09 1.622333765616797228e-04 2.007567979040550052e-03 3.829344016404146963e-04 6.856127447580000478e-01 2.174924182590000088e-01 2.614518459424543945e-02 -9.549057493110000294e-01 2.132656764023898796e-02 9.321926920853054743e-03
$2  51
0.000000000000000000e+00 1.237051374068689029e+03 -4.281596510430253980e-03 -3.575332429805935710e-03 1.860059764228559231e+00 1.800145078832171119e+00 -2.946717173120062296e-03 -9.647178754162969230e-03 1.261237767420000000e+17 2.526806621369999872e+18 5.305659712206245437e+00 5.231830453050995366e+00 1.175170442857275610e+01 5.452144532830000001e-01 7.039023117699999554e-01 1.466576335380867180e+00 0.000000000000000000e+00 -4.962713027330961819e-03 -3.293904397111046146e-03
2.055075936502891221e+00 1.239268969106685063e+03 -5.551684676692688301e-03 -3.718342385081655713e-03 1.860798337655284351e+00 1.799887310847135824e+00 -3.649111094938449484e-03 -9.791643471291839804e-03 1.264187641730000000e+17 2.527648248870000128e+18 5.319264057188606287e+00 5.228627282355218675e+00 1.175728901942774840e+01 5.456707508729999878e-01 7.029698211820000209e-01 1.467755923917649641e+00 0.000000000000000000e+00 -6.396975481279513695e-03 -3.364868019256331798e-03
3.816432653458559976e+00 1.250837584631158734e+03 -1.199077613003098584e-02 -5.810051670870522433e-03 1.855581347194005915e+00 1.794620614174847972e+00 -1.628463678426012549e-03 -8.646082881147777385e-03 1.251169505850000000e+17 2.480149313260000256e+18 5.445495621743276615e+00 5.283999704609542825e+00 1.191525704343471226e+01 5.504454699840000131e-01 6.937262793799999772e-01 1.502994400363128813e+00 0.000000000000000000e+00 -6.247969906664568862e-03 -4.193559618486588682e-03
5.577626204401009424e+00 1.218307323442741335e+03 -1.762821173317494217e-02 -5.515696306850263568e-03 1.828172273249067947e+00 1.782213279033904918e+00 6.377016992790402947e-03 5.052405429770496365e-03 1.232125201020000000e+17 2.428219917769999872e+18 5.279562801465012889e+00 5.098600460567205062e+00 1.140032877026695957e+01 5.614342221520000065e-01 6.738861936140000397e-01 1.490222465571824806e+00 0.000000000000000000e+00 -1.638642528289474196e-02 -4.558024793831462300e-03
7.338850348970936466e+00 1.158131278684703830e+03 -1.454134297154502983e-03 -8.394019425305961415e-03 1.770080732754821584e+00 1.755568217004764175e+00 3.811856493955143727e-02 1.133249458418761520e-02 1.144143774640000000e+17 2.208310035220000000e+18 5.157042001315523372e+00 5.014296985015004537e+00 1.084362249280243518e+01 5.700725571139999559e-01 6.403877197220000372e-01 1.531452735259730913e+00 0.000000000000000000e+00 1.380274818332933792e-02 -5.349556583759505247e-03
9.100074493540866172e+00 1.091247728020932300e+03 1.953949026184269994e-02 -3.710559524481314708e-03 1.650744637855794172e+00 1.753639785489971681e+00 1.143742118367529065e-01 3.780272416489719595e-02 1.095345052420000000e+17 2.086808227720000000e+18 4.354715692713912567e+00 5.022271195892649587e+00 9.531132651936333744e+00 5.857277187149999564e-01 5.847446280529999818e-01 1.515425995803711290e+00 -4.280395488900000345e+01 4.166259163452996905e-02 2.559032951707826842e-03
1.086104369121513535e+01 1.013581178335854815e+03 1.000561172446306490e-01 4.041424820004343998e-03 1.544149480016461462e+00 1.698692370335711965e+00 2.966298857052344640e-01 6.876803353195833080e-02 1.016250274790000000e+17 1.902067135510000128e+18 3.809238826163949820e+00 4.675999524635528815e+00 7.943249561751267507e+00 5.939147863889999712e-01 5.245650234249999988e-01 1.517468027779373285e+00 -3.590939731059999929e+01 1.392074445706196206e-01 8.227937677435015473e-03
1.262089112254852274e+01 9.450613146241317963e+02 1.592539362339064901e-01 1.267449331545580406e-02 1.411122556348904711e+00 1.664118633011604675e+00 5.091900410223583195e-01 1.021279717101299528e-01 9.683211777169999360e+17 1.785633828870000128e+18 3.170907119201256119e+00 4.229516657047833306e+00 6.117787832547832316e+00 5.913668887230000282e-01 4.598905021640000146e-01 1.487553139350037412e+00 -2.573682825819999920e+01 2.081462618531677300e-01 1.120505214320508501e-02
1.438328802283846741e+01 9.035976479303490123e+02 2.593610656423743777e-01 2.250096189559214199e-02 1.274547349246558214e+00 1.639522312355429223e+00 7.692468973060483384e-01 9.330669677869891931e-02 9.337642400860000000e+17 1.709739599880000000e+18 2.628150238662254612e+00 3.911079083661045619e+00 4.711194605850423045e+00 5.954269862909999933e-01 4.070510537290000230e-01 1.476214708102830953e+00 -1.892689441370000125e+01 3.164993034728737498e-01 1.674520897061650138e-02
